FID,nom_dept,nom_com,insee_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_l93,y_l93
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1553,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Ozone,7,89.9,ug.m-3,mensuelle,2020/04/01 00:00,2020/04/30 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1552,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Ozone,7,80,ug.m-3,mensuelle,2020/05/01 00:00,2020/05/31 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1551,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,6.5,ug.m-3,mensuelle,2018/07/01 00:00,2018/07/31 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1550,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,3.2,ug.m-3,mensuelle,2018/08/01 00:00,2018/08/31 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-154f,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,3.5,ug.m-3,mensuelle,2018/09/01 00:00,2018/09/30 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-154e,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,1.3,ug.m-3,mensuelle,2018/10/01 00:00,2018/10/31 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-154d,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,0.5,ug.m-3,mensuelle,2018/11/01 00:00,2018/11/30 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-154c,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,1.2,ug.m-3,mensuelle,2018/12/01 00:00,2018/12/31 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-154b,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,1.2,ug.m-3,mensuelle,2019/01/01 00:00,2019/01/31 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-154a,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,1.9,ug.m-3,mensuelle,2019/02/01 00:00,2019/02/28 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1549,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,3.4,ug.m-3,mensuelle,2019/03/01 00:00,2019/03/31 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1548,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,1.8,ug.m-3,mensuelle,2019/04/01 00:00,2019/04/30 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1547,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,1.9,ug.m-3,mensuelle,2019/05/01 00:00,2019/05/31 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1546,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,2.8,ug.m-3,mensuelle,2019/06/01 00:00,2019/06/30 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1545,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,2.7,ug.m-3,mensuelle,2019/07/01 00:00,2019/07/31 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1544,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,2.7,ug.m-3,mensuelle,2019/08/01 00:00,2019/08/31 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1543,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,2.7,ug.m-3,mensuelle,2019/09/01 00:00,2019/09/30 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1542,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,1.9,ug.m-3,mensuelle,2019/10/01 00:00,2019/10/31 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1541,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,2.1,ug.m-3,mensuelle,2019/11/01 00:00,2019/11/30 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1540,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,2.2,ug.m-3,mensuelle,2019/12/01 00:00,2019/12/31 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-153f,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,2.5,ug.m-3,mensuelle,2020/01/01 00:00,2020/01/31 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-153e,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,3.1,ug.m-3,mensuelle,2020/02/01 00:00,2020/02/29 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-153d,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,2.7,ug.m-3,mensuelle,2020/03/01 00:00,2020/03/31 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-153c,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,2.9,ug.m-3,mensuelle,2020/04/01 00:00,2020/04/30 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-153b,BOUCHES-DU-RHONE,Martigues,13056,Martigues P. Central,FR02004,Urbaine,fond,Dioxyde de soufre,1,2.8,ug.m-3,mensuelle,2020/05/01 00:00,2020/05/31 23:59,true,865498.27972037,6259645.8744532
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-153a,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Dioxyde d'azote,8,12.9,ug.m-3,mensuelle,2018/07/01 00:00,2018/07/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1539,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Dioxyde d'azote,8,12.2,ug.m-3,mensuelle,2018/08/01 00:00,2018/08/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1538,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Dioxyde d'azote,8,16.8,ug.m-3,mensuelle,2018/09/01 00:00,2018/09/30 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1537,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Dioxyde d'azote,8,14.8,ug.m-3,mensuelle,2018/10/01 00:00,2018/10/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1536,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Dioxyde d'azote,8,18.3,ug.m-3,mensuelle,2018/11/01 00:00,2018/11/30 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1535,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Dioxyde d'azote,8,23.2,ug.m-3,mensuelle,2018/12/01 00:00,2018/12/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1534,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Dioxyde d'azote,8,15.8,ug.m-3,mensuelle,2019/01/01 00:00,2019/01/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1533,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Dioxyde d'azote,8,30.1,ug.m-3,mensuelle,2019/02/01 00:00,2019/02/28 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1532,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Dioxyde d'azote,8,16.4,ug.m-3,mensuelle,2019/03/01 00:00,2019/03/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1531,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Dioxyde d'azote,8,13.5,ug.m-3,mensuelle,2019/04/01 00:00,2019/04/30 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1530,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Dioxyde d'azote,8,8.9,ug.m-3,mensuelle,2019/05/01 00:00,2019/05/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-152f,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Dioxyde d'azote,8,12.5,ug.m-3,mensuelle,2019/06/01 00:00,2019/06/30 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-152e,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Dioxyde d'azote,8,12.3,ug.m-3,mensuelle,2019/07/01 00:00,2019/07/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-152d,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Dioxyde d'azote,8,12.3,ug.m-3,mensuelle,2019/08/01 00:00,2019/08/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-152c,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Dioxyde d'azote,8,13.1,ug.m-3,mensuelle,2019/09/01 00:00,2019/09/30 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-152b,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Dioxyde d'azote,8,13.9,ug.m-3,mensuelle,2019/10/01 00:00,2019/10/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-152a,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Dioxyde d'azote,8,22.4,ug.m-3,mensuelle,2019/12/01 00:00,2019/12/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1529,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Dioxyde d'azote,8,26.8,ug.m-3,mensuelle,2020/01/01 00:00,2020/01/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1528,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Dioxyde d'azote,8,20,ug.m-3,mensuelle,2020/02/01 00:00,2020/02/29 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1527,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Oxydes d'azote,9,15.3,ug.m-3,mensuelle,2018/07/01 00:00,2018/07/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1526,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Oxydes d'azote,9,14.8,ug.m-3,mensuelle,2018/08/01 00:00,2018/08/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1525,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Oxydes d'azote,9,20.4,ug.m-3,mensuelle,2018/09/01 00:00,2018/09/30 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1524,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Oxydes d'azote,9,17.9,ug.m-3,mensuelle,2018/10/01 00:00,2018/10/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1523,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Oxydes d'azote,9,26.7,ug.m-3,mensuelle,2018/11/01 00:00,2018/11/30 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1522,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Oxydes d'azote,9,40.2,ug.m-3,mensuelle,2018/12/01 00:00,2018/12/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1521,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Oxydes d'azote,9,20.9,ug.m-3,mensuelle,2019/01/01 00:00,2019/01/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1520,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Oxydes d'azote,9,40.8,ug.m-3,mensuelle,2019/02/01 00:00,2019/02/28 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-151f,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Oxydes d'azote,9,19,ug.m-3,mensuelle,2019/03/01 00:00,2019/03/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-151e,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Oxydes d'azote,9,16,ug.m-3,mensuelle,2019/04/01 00:00,2019/04/30 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-151d,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Oxydes d'azote,9,10.1,ug.m-3,mensuelle,2019/05/01 00:00,2019/05/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-151c,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Oxydes d'azote,9,14.5,ug.m-3,mensuelle,2019/06/01 00:00,2019/06/30 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-151b,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Oxydes d'azote,9,14.7,ug.m-3,mensuelle,2019/07/01 00:00,2019/07/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-151a,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Oxydes d'azote,9,14.3,ug.m-3,mensuelle,2019/08/01 00:00,2019/08/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1519,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Oxydes d'azote,9,15.8,ug.m-3,mensuelle,2019/09/01 00:00,2019/09/30 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1518,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Oxydes d'azote,9,17.7,ug.m-3,mensuelle,2019/10/01 00:00,2019/10/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1517,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Oxydes d'azote,9,33.1,ug.m-3,mensuelle,2019/12/01 00:00,2019/12/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1516,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Oxydes d'azote,9,40.7,ug.m-3,mensuelle,2020/01/01 00:00,2020/01/31 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1515,BOUCHES-DU-RHONE,Martigues,13056,Martigues l'Ile,FR02005,Urbaine,fond,Oxydes d'azote,9,25.4,ug.m-3,mensuelle,2020/02/01 00:00,2020/02/29 23:59,true,866252.43410184,6258401.83923901
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1514,BOUCHES-DU-RHONE,Martigues,13056,Martigues Laurons,FR02006,Périurbaine,industrielle,Dioxyde de soufre,1,5.4,ug.m-3,mensuelle,2018/07/01 00:00,2018/07/31 23:59,true,864095.76924964,6253196.27776844
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1513,BOUCHES-DU-RHONE,Martigues,13056,Martigues Laurons,FR02006,Périurbaine,industrielle,Dioxyde de soufre,1,6.2,ug.m-3,mensuelle,2018/08/01 00:00,2018/08/31 23:59,true,864095.76924964,6253196.27776844
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1512,BOUCHES-DU-RHONE,Martigues,13056,Martigues Laurons,FR02006,Périurbaine,industrielle,Dioxyde de soufre,1,6.4,ug.m-3,mensuelle,2018/09/01 00:00,2018/09/30 23:59,true,864095.76924964,6253196.27776844
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1511,BOUCHES-DU-RHONE,Martigues,13056,Martigues Laurons,FR02006,Périurbaine,industrielle,Dioxyde de soufre,1,3.5,ug.m-3,mensuelle,2018/10/01 00:00,2018/10/31 23:59,true,864095.76924964,6253196.27776844
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1510,BOUCHES-DU-RHONE,Martigues,13056,Martigues Laurons,FR02006,Périurbaine,industrielle,Dioxyde de soufre,1,5.7,ug.m-3,mensuelle,2018/11/01 00:00,2018/11/30 23:59,true,864095.76924964,6253196.27776844
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-150f,BOUCHES-DU-RHONE,Martigues,13056,Martigues Laurons,FR02006,Périurbaine,industrielle,Dioxyde de soufre,1,9.4,ug.m-3,mensuelle,2018/12/01 00:00,2018/12/31 23:59,true,864095.76924964,6253196.27776844
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-150e,BOUCHES-DU-RHONE,Martigues,13056,Martigues Laurons,FR02006,Périurbaine,industrielle,Dioxyde de soufre,1,13.4,ug.m-3,mensuelle,2019/01/01 00:00,2019/01/31 23:59,true,864095.76924964,6253196.27776844
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-150d,BOUCHES-DU-RHONE,Martigues,13056,Martigues Laurons,FR02006,Périurbaine,industrielle,Dioxyde de soufre,1,6.1,ug.m-3,mensuelle,2019/02/01 00:00,2019/02/28 23:59,true,864095.76924964,6253196.27776844
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-150c,BOUCHES-DU-RHONE,Martigues,13056,Martigues Laurons,FR02006,Périurbaine,industrielle,Dioxyde de soufre,1,10.8,ug.m-3,mensuelle,2019/03/01 00:00,2019/03/31 23:59,true,864095.76924964,6253196.27776844
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-150b,BOUCHES-DU-RHONE,Martigues,13056,Martigues Laurons,FR02006,Périurbaine,industrielle,Dioxyde de soufre,1,2.8,ug.m-3,mensuelle,2019/04/01 00:00,2019/04/30 23:59,true,864095.76924964,6253196.27776844
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-150a,BOUCHES-DU-RHONE,Martigues,13056,Martigues Laurons,FR02006,Périurbaine,industrielle,Dioxyde de soufre,1,7.1,ug.m-3,mensuelle,2019/05/01 00:00,2019/05/31 23:59,true,864095.76924964,6253196.27776844
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1509,BOUCHES-DU-RHONE,Martigues,13056,Martigues Laurons,FR02006,Périurbaine,industrielle,Dioxyde de soufre,1,2.9,ug.m-3,mensuelle,2019/06/01 00:00,2019/06/30 23:59,true,864095.76924964,6253196.27776844
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1508,BOUCHES-DU-RHONE,Martigues,13056,Martigues Laurons,FR02006,Périurbaine,industrielle,Dioxyde de soufre,1,2.7,ug.m-3,mensuelle,2019/07/01 00:00,2019/07/31 23:59,true,864095.76924964,6253196.27776844
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1507,BOUCHES-DU-RHONE,Martigues,13056,Martigues Laurons,FR02006,Périurbaine,industrielle,Dioxyde de soufre,1,2.8,ug.m-3,mensuelle,2019/08/01 00:00,2019/08/31 23:59,true,864095.76924964,6253196.27776844
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1506,BOUCHES-DU-RHONE,Martigues,13056,Martigues Laurons,FR02006,Périurbaine,industrielle,Dioxyde de soufre,1,4.7,ug.m-3,mensuelle,2019/09/01 00:00,2019/09/30 23:59,true,864095.76924964,6253196.27776844
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1505,BOUCHES-DU-RHONE,Martigues,13056,Martigues Laurons,FR02006,Périurbaine,industrielle,Dioxyde de soufre,1,2.5,ug.m-3,mensuelle,2019/10/01 00:00,2019/10/31 23:59,true,864095.76924964,6253196.27776844
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1504,BOUCHES-DU-RHONE,Martigues,13056,Martigues Laurons,FR02006,Périurbaine,industrielle,Dioxyde de soufre,1,3.5,ug.m-3,mensuelle,2019/11/01 00:00,2019/11/30 23:59,true,864095.76924964,6253196.27776844
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1503,BOUCHES-DU-RHONE,Martigues,13056,Martigues Laurons,FR02006,Périurbaine,industrielle,Dioxyde de soufre,1,2.3,ug.m-3,mensuelle,2019/12/01 00:00,2019/12/31 23:59,true,864095.76924964,6253196.27776844
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1502,BOUCHES-DU-RHONE,Martigues,13056,Martigues Laurons,FR02006,Périurbaine,industrielle,Dioxyde de soufre,1,1.4,ug.m-3,mensuelle,2020/01/01 00:00,2020/01/31 23:59,true,864095.76924964,6253196.27776844
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1501,BOUCHES-DU-RHONE,Martigues,13056,Martigues Laurons,FR02006,Périurbaine,industrielle,Dioxyde de soufre,1,0.8,ug.m-3,mensuelle,2020/02/01 00:00,2020/02/29 23:59,true,864095.76924964,6253196.27776844
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1500,BOUCHES-DU-RHONE,Martigues,13056,Martigues La Gatasse,FR02007,Périurbaine,industrielle,Dioxyde de soufre,1,5.5,ug.m-3,mensuelle,2018/07/01 00:00,2018/07/31 23:59,true,866908.46952462,6253459.02088393
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-14ff,BOUCHES-DU-RHONE,Martigues,13056,Martigues La Gatasse,FR02007,Périurbaine,industrielle,Dioxyde de soufre,1,2.5,ug.m-3,mensuelle,2018/08/01 00:00,2018/08/31 23:59,true,866908.46952462,6253459.02088393
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-14fe,BOUCHES-DU-RHONE,Martigues,13056,Martigues La Gatasse,FR02007,Périurbaine,industrielle,Dioxyde de soufre,1,1.5,ug.m-3,mensuelle,2018/09/01 00:00,2018/09/30 23:59,true,866908.46952462,6253459.02088393
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-14fd,BOUCHES-DU-RHONE,Martigues,13056,Martigues La Gatasse,FR02007,Périurbaine,industrielle,Dioxyde de soufre,1,0.1,ug.m-3,mensuelle,2018/10/01 00:00,2018/10/31 23:59,true,866908.46952462,6253459.02088393
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-14fc,BOUCHES-DU-RHONE,Martigues,13056,Martigues La Gatasse,FR02007,Périurbaine,industrielle,Dioxyde de soufre,1,0.3,ug.m-3,mensuelle,2018/11/01 00:00,2018/11/30 23:59,true,866908.46952462,6253459.02088393
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-14fb,BOUCHES-DU-RHONE,Martigues,13056,Martigues La Gatasse,FR02007,Périurbaine,industrielle,Dioxyde de soufre,1,,ug.m-3,mensuelle,2018/12/01 00:00,2018/12/31 23:59,true,866908.46952462,6253459.02088393
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-14fa,BOUCHES-DU-RHONE,Martigues,13056,Martigues La Gatasse,FR02007,Périurbaine,industrielle,Dioxyde de soufre,1,1.3,ug.m-3,mensuelle,2019/01/01 00:00,2019/01/31 23:59,true,866908.46952462,6253459.02088393
